MOVIE NAME,CAST,MENTIONS,TOTAL CENTRALITY,COUNT,AVERAGE CENTRALITY
Shanakht,annie,0,0,0,0
Shanakht,girl,0,0,0,0
Sikka,shobha,9,282.5,97,2.912371134
Sikka,jackie,5,173,49,3.530612245
Aag Ka Gola,mother,4,109,32,3.40625
Aag Ka Gola,aarti,1,0,6,0
Aaj Ke Shahenshah,barkha,11,40,180,0.222222222
Aaj Ke Shahenshah,pinky,4,155,111,1.396396396
Aaj Ke Shahenshah,nisha,14,888.1666667,128,6.938802083
Aaj Ke Shahenshah,vicky,10,1045,116,9.00862069
Aashiqui,anu,42,2262.983333,336,6.735069444
Aashiqui,padamsee,1,68.5,11,6.227272727
Agneekaal,daughter,1,1425,47,30.31914894
Agneepath,siksha,18,676.0666667,187,3.615329768
Agneepath,mother,9,1762.4,170,10.36705882
Agneepath,mary,4,155.3333333,31,5.010752688
Amiri Garibi,woman,1,782,27,28.96296296
Amiri Garibi,jyoti,4,400,36,11.11111111
Amiri Garibi,rani,11,477.5,122,3.913934426
Appu Raja,woman,5,432.3333333,56,7.720238095
Appu Raja,muniyamma,3,337,44,7.659090909
Awaargi,meena,8,547.6666667,71,7.713615023
Baaghi: A Rebel for Love,kaajal,27,6904.544444,266,25.956934
Baaghi: A Rebel for Love,girl,3,351,40,8.775
Baaghi: A Rebel for Love,jaggu,5,75,27,2.777777778
Bandh Darwaza,woman,8,1479.166667,95,15.57017544
Bandh Darwaza,lajo,26,221.3333333,191,1.158813264
Bandh Darwaza,girl,1,8,8,1
Bandh Darwaza,mahua,11,618,124,4.983870968
Bandh Darwaza,kumar,21,536.1666667,217,2.470814132
Bandh Darwaza,his,4,0,101,0
Bandh Darwaza,sapna,27,124,265,0.467924528
C.I.D.,raksha,1,84,10,8.4
College Girl,madhuri,0,173,33,5.242424242
College Girl,sister,0,97,17,5.705882353
Dil,madhu,20,783.8333333,223,3.514947683
Dil,woman,1,136,11,12.36363636
Deewana Mujh Sa Nahin,anita,14,159,111,1.432432432
Drishti,sandhya,9,19,48,0.395833333
Ghar Ho To Aisa,woman,3,361.9166667,45,8.042592593
Ghar Ho To Aisa,mother,0,575,83,6.927710843
Ghar Ho To Aisa,durga,32,407.5,249,1.636546185
Ghar Ho To Aisa,seema,31,859.5,280,3.069642857
Ghar Ho To Aisa,sharda,3,4,10,0.4
Ghar Ho To Aisa,pinki,4,21,25,0.84
Ghar Ho To Aisa,sharada,24,638.5,194,3.291237113
Ghar Ho To Aisa,daughter,13,851.8333333,124,6.869623656
Jamai Raja,rekha,8,586.0833333,64,9.157552083
Jamai Raja,durgeshwari,12,467.6666667,130,3.597435897
Jamai Raja,daughter,1,0,18,0
Jeevan Ek Sanghursh,sulakshana,5,0,50,0
Kishen Kanhaiya,leela,4,114,63,1.80952381
Kishen Kanhaiya,radha,1,40,12,3.333333333
Kishen Kanhaiya,girl,1,134,13,10.30769231
Kishen Kanhaiya,kamini,2,184,25,7.36
Pratibandh,shanthi,2,3,5,0.6
Sailaab,malhotra,1,0,3,0
Sailaab,sushma,5,150.6666667,57,2.643274854
Sailaab,inspector,4,0,61,0
Shaitani Ilaaka,roma,5,195,92,2.119565217
Shaitani Ilaaka,lalbai,14,431.6666667,167,2.584830339
Shaitani Ilaaka,anju,41,1487.166667,347,4.285782901
Shaitani Ilaaka,shalaka,6,334.5,106,3.155660377
Shaitani Ilaaka,sister,2,145,42,3.452380952
Sheahnaag,champa,5,122,76,1.605263158
Sheahnaag,banu,3,61,43,1.418604651
Shiva,asha,2,0,8,0
Shiva,bhavani,12,1866.5,93,20.06989247
Shiva,shiva,22,1095.333333,201,5.449419569
Swarg,jyoti,4,71,32,2.21875
Taqdeer Ka Tamasha,mother,1,115,27,4.259259259
Thodasa Roomani Ho Jaayen,anita,8,357,45,7.933333333
Thodasa Roomani Ho Jaayen,girl,1,18,7,2.571428571
Tum Mere Ho,mother,1,125.6666667,12,10.47222222
Veeru Dada,rekha,9,1304.833333,135,9.665432099
100 Days,priya,3,57,28,2.035714286
100 Days,woman,4,486.1666667,49,9.921768707
100 Days,rama,20,326.5,145,2.251724138
100 Days,devi,54,1306.933333,447,2.923788218
100 Days,parvati,12,0,96,0
Aadmi Aur Apsara,indraja,24,350,184,1.902173913
Ajooba,baba,5,605.5,94,6.441489362
Ajooba,malika,2,23.5,25,0.94
Ajooba,ameer,5,0,89,0
Begunaah,woman,2,90,25,3.6
Begunaah,guddu,7,148,103,1.436893204
Begunaah,girl,2,138,33,4.181818182
Begunaah,nirmala,13,1590.5,152,10.46381579
Begunaah,daughter,12,1672.583333,158,10.58597046
Benaam Badsha,jyoti,14,315,107,2.943925234
Bhabhi,sita,6,262.3333333,90,2.914814815
Bhabhi,sister,1,621.3666667,29,21.42643678
Dharam Sankat,madhu,3,79,23,3.434782609
Dharam Sankat,mother,2,194.0833333,25,7.763333333
Dharam Sankat,durga,7,701.4166667,46,15.24818841
Diksha,daughter,1,402.7,21,19.17619048
Dil Hai Ke Manta Nahin,dharamchand,3,126.6666667,28,4.523809524
Dil Hai Ke Manta Nahin,pooja,34,1047,267,3.921348315
Ek Ghar,geeta,3,23,27,0.851851852
Farishtay,gayatri,6,0,56,0
First Love Letter,mother,6,40,69,0.579710145
First Love Letter,manisha,6,0,96,0
First Love Letter,seth,1,48.33333333,25,1.933333333
First Love Letter,sushma,3,0,25,0
First Love Letter,radha,16,1801.957143,240,7.508154762
Haque,varsha,21,104,163,0.63803681
Henna,bibi,2,28,31,0.903225806
Henna,girl,1,126,34,3.705882353
Henna,henna,17,2769.457143,167,16.58357571
Hum,actress,1,180.5,22,8.204545455
Hum,aarti,3,74.33333333,32,2.322916667
Hum,anita,1,160.8333333,19,8.464912281
Hum,gonsalves,2,14,38,0.368421053
Hum,jumma,6,143.3333333,77,1.861471861
Hum,daughter,4,312.8333333,21,14.8968254
Indrajeet,shanti,2,15.5,10,1.55
Indrajeet,daughter,2,13,23,0.565217391
Insaaf Ka Khoon,janki,2,18,15,1.2
Insaaf Ka Khoon,daughter,1,16,4,4
Khoon Ka Karz,lele,1,156,17,9.176470588
Khoon Ka Karz,woman,1,825,48,17.1875
Khoon Ka Karz,savitri,3,120.8333333,46,2.626811594
Khoon Ka Karz,sheetal,2,4,38,0.105263158
Khoon Ka Karz,good-hearted,0,0,0,0
Kurbaan,chanda,0,52,60,0.866666667
Lamhe,the,2,217,174,1.247126437
Lamhe,pallavi,23,531.5,147,3.615646259
Lamhe,pooja,52,1088.666667,312,3.489316239
Lamhe,relation,3,0,23,0
Love,mother,2,167.5,24,6.979166667
Love,stella,2,0,25,0
Love,maggie,8,191.5,75,2.553333333
Maa,mona,0,21,66,0.318181818
Maa,mamta,0,608.8333333,343,1.775024295
Maa,maya,0,44.5,91,0.489010989
Mississippi Masala,mina,10,96,118,0.813559322
Narsimha,anita,7,1352.538095,81,16.69800118
Narsimha,meenu,9,517.9166667,87,5.953065134
Narsimha,sister,4,484.4904762,63,7.690325019
Patthar Ke Phool,meera,8,15,70,0.214285714
Patthar Ke Phool,kiran,14,44.5,82,0.542682927
Patthar Ke Phool,girl,1,12,4,3
Pratikar,mother,1,115,11,10.45454545
Pratikar,raghu,3,198.8333333,33,6.025252525
Pratikar,jyoti,5,56,26,2.153846154
Pratikar,saraswati,6,11,86,0.127906977
Prem Qaidi,superintendent,1,0,11,0
Prem Qaidi,neelima,2,93,21,4.428571429
Pyaar Ka Saaya,woman,1,51,8,6.375
Pyaar Ka Saaya,gloria,3,304,32,9.5
Pyaar Ka Saaya,pooja,12,677,123,5.504065041
Rupaye Dus Karod,poonam,8,2202.833333,145,15.19195402
Rupaye Dus Karod,mother,5,428.5,64,6.6953125
Rupaye Dus Karod,aarthi,11,1196.6,227,5.271365639
Saajan,woman,1,130.5,19,6.868421053
Saajan,pooja,8,64,63,1.015873016
Sadak,chanda,5,10,37,0.27027027
Sadak,pooja,33,835.5,200,4.1775
Sadak,sister,3,360,37,9.72972973
Saudagar,radha,0,513,114,4.5
Saudagar,sister,0,111.5,23,4.847826087
Shikari: The Hunter,natasha,3,39,11,3.545454545
Thalapathi,woman,9,50,15,3.333333333
Thalapathi,girl,3,172.6666667,34,5.078431373
Thalapathi,padma,15,686.8333333,100,6.868333333
Thalapathi,mother,4,675.5,36,18.76388889
Thalapathi,subbalakshmi,9,474,87,5.448275862
Trinetra,seema,8,48,72,0.666666667
Veerta,shalu,4,65,41,1.585365854
Veerta,mother,1,48.5,11,4.409090909
Veerta,sister,2,34,15,2.266666667
Yodha,vidya,0,20,6,3.333333333
Yodha,agnihotri,0,322.5,31,10.40322581
Aaj Ka Goonda Raaj,shalu,2,3,15,0.2
Baaz,nisha,10,98,77,1.272727273
Balwaan,mother,2,34,9,3.777777778
Balwaan,deepa,4,60,40,1.5
Bekhudi,radhika,6,159,52,3.057692308
Beta,laxmi,18,550,263,2.091254753
Beta,mother,8,62.13809524,55,1.12978355
Beta,saraswati,47,2821.633333,319,8.845245559
Bewaffa Se Waffa,nagma,2,148,33,4.484848485
Bol Radha Bol,mother,9,278.3333333,70,3.976190476
Bol Radha Bol,bhanu,5,20.5,36,0.569444444
Bol Radha Bol,radha,15,399.5,117,3.414529915
Bol Radha Bol,girl,2,157,22,7.136363636
Chamatkar,savitri,9,498,104,4.788461538
Chamatkar,mala,6,48,59,0.813559322
Daulat Ki Jung,bhushan,1,0,4,0
Deedar,karishma,7,0,47,0
Deewana,mother,5,124,52,2.384615385
Deewana,kajal,35,487.5,236,2.065677966
Devi Aur Durga,girl,1,292,15,19.46666667
Dil Aashna Hai,salma,7,21,68,0.308823529
Dil Aashna Hai,mother,4,828.6666667,41,20.21138211
Dil Aashna Hai,laila/sitara,0,0,0,0
Dil Aashna Hai,laila,0,229,117,1.957264957
Dil Aashna Hai,barkha,12,2926,108,27.09259259
Dil Aashna Hai,sitara,0,221.3333333,61,3.628415301
Dil Hi To Hai,bharati,3,54.53333333,24,2.272222222
Dil Ka Kya Kasoor,seema,3,0,16,0
Dil Ka Kya Kasoor,shalini,18,189,169,1.118343195
Dil Ka Kya Kasoor,girl,2,41,11,3.727272727
Dil Ka Kya Kasoor,sister,2,227.6071429,44,5.17288961
Drohi,bhavana,2,0,26,0
Dushman Zamana,woman,1,100.5,10,10.05
Dushman Zamana,seema,11,101,139,0.726618705
Dushman Zamana,vijay,13,1439.5,105,13.70952381
Ek Ladka Ek Ladki,niece,1,51,16,3.1875
Ek Ladka Ek Ladki,renu,12,61.66666667,125,0.493333333
Geet,neha,0,491,114,4.307017544
Insaaf Ki Devi,woman,1,753.1873737,58,12.9859892
Insaaf Ki Devi,sita,2,0,22,0
Insaaf Ki Devi,sadhana,2,72,12,6
Insaaf Ki Devi,sheela,3,2162.945455,53,40.8102916
Jaanam,anjali,4,4.666666667,24,0.194444444
Jai Kaali,shikaali,11,467,93,5.021505376
Jai Kaali,girl,1,326,17,19.17647059
Jo Jeeta Wohi Sikandar,devika,10,431,99,4.353535354
Jo Jeeta Wohi Sikandar,anjali,8,321.3333333,59,5.446327684
Jo Jeeta Wohi Sikandar,daughter,1,55.16666667,7,7.880952381
Junoon,woman,1,8,3,2.666666667
Junoon,nita,14,135,145,0.931034483
Kasak,divya,4,306.3333333,71,4.314553991
Khel,sulakshana,0,0,94,0
Khel,a,0,0,86,0
Khel,kamini,0,168,40,4.2
Khiladi,neelam,0,0,0,0
Khuda Gawah,benazir,11,238.6166667,109,2.189143731
Khuda Gawah,daughter,5,12528.76627,137,91.45084868
Meera Ka Mohan,preeti,19,1239.45,235,5.274255319
Meera Ka Mohan,esteem,1,0,35,0
Meera Ka Mohan,rai,5,0,119,0
Muskurahat,nandini,0,0,67,0
Nishchaiy,woman,0,0,0,0
Nishchaiy,vasudev,8,47,77,0.61038961
Nishchaiy,renuka,12,303,78,3.884615385
Nishchaiy,payal,3,0,34,0
Nishchaiy,parvati,4,0,32,0
Nishchaiy,daughter,2,18,9,2
Parampara,rajeshwari,8,26,78,0.333333333
Parampara,gora,5,0,102,0
Parampara,tara,8,1147.2,69,16.62608696
Parampara,the,0,0,472,0
Parampara,pratap,14,673,168,4.005952381
Parasmani,a,1,0,72,0
Parasmani,woman,1,9,5,1.8
Parda Hai Parda,woman,1,336.5,16,21.03125
Parda Hai Parda,girl,3,344,49,7.020408163
Parda Hai Parda,maya,19,1140,161,7.080745342
Parda Hai Parda,mother,7,219,104,2.105769231
Raat,manisha,3,0,15,0
Raat,shalini,3,0,23,0
Raat,daughter,1,6,4,1.5
Raat,sharma,5,14,49,0.285714286
Raju Ban Gaya Gentleman,a,2,0,112,0
Raju Ban Gaya Gentleman,sapna,2,20,24,0.833333333
Raju Ban Gaya Gentleman,chhabria,1,8,4,2
Raju Ban Gaya Gentleman,renu,7,258.352381,51,5.06573296
Ramayana: The Legend of Prince Rama,woman,1,335,33,10.15151515
Ramayana: The Legend of Prince Rama,mother,3,195.5,47,4.159574468
Rishta To Ho Aisa,seema,6,428.5,64,6.6953125
Rishta To Ho Aisa,mohini,4,228.1666667,65,3.51025641
Rishta To Ho Aisa,sharda,6,214,89,2.404494382
Rishta To Ho Aisa,daughter,1,0,2,0
Roja,roja,12,352,236,1.491525424
Roja,shenbagam,7,727.1,104,6.991346154
Roja,girl,1,202.5833333,22,9.208333333
Roja,sister,3,422.5833333,39,10.83547009
Sahebzaade,laxmi,2,42,9,4.666666667
Sahebzaade,chinar,9,173.3333333,60,2.888888889
Sahebzaade,woman,1,171.8333333,15,11.45555556
Sahebzaade,sharda,8,619.5,119,5.205882353
Sanam Tere Hain Hum,sashi,10,21,127,0.165354331
Sanam Tere Hain Hum,meghana,9,44,92,0.47826087
Sapne Sajan Ke,shalini,4,34.33333333,27,1.271604938
Sapne Sajan Ke,jyoti,4,12,46,0.260869565
Sapne Sajan Ke,daughter,1,27,9,3
Shola Aur Shabnam,divya,5,120.1666667,62,1.938172043
Suryavanshi,sonia,0,169.9,103,1.649514563
Suryavanshi,suryalekha,0,470,175,2.685714286
Suryavanshi,daughter,0,49,13,3.769230769
Tahalka,allah,2,0,35,0
Tahalka,rakha,2,127,35,3.628571429
Tahalka,julie,4,35,37,0.945945946
Tahalka,jenny,1,138,14,9.857142857
Tyagi,sujata,5,81.33333333,41,1.983739837
Tyagi,parvati,3,22,40,0.55
Tyagi,daughter,1,2428.333333,40,60.70833333
Yaad Rakhegi Duniya,naina,8,341.5,63,5.420634921
Yaad Rakhegi Duniya,woman,1,124,9,13.77777778
Yeh Raat Phir Na Aayegi,woman,1,77,13,5.923076923
Aadmi,rekha,1,186,15,12.4
Aadmi Khilona Hai,punam,7,107,46,2.326086957
Aaina,reema,0,58,65,0.892307692
Aaina,roma,0,255,106,2.405660377
Aaina,sister,2,7,7,1
Aashiq Awara,jyoti,4,24,18,1.333333333
Aasoo Bane Angaarey,usha,20,1326.433333,248,5.348521505
Aasoo Bane Angaarey,durga,7,39,91,0.428571429
Aasoo Bane Angaarey,woman,1,435.1666667,27,16.11728395
Aasoo Bane Angaarey,girl,1,76.5,12,6.375
Aasoo Bane Angaarey,madhu,17,1196.333333,183,6.537340619
Aasoo Bane Angaarey,mother,10,1255.333333,128,9.807291667
Aasoo Bane Angaarey,durgadevi,7,238.1666667,99,2.405723906
Aasoo Bane Angaarey,sister,2,171.6666667,51,3.366013072
Anari,savitri,0,8,5,1.6
Anari,nandini,0,1623.566667,347,4.678866475
Baazigar,seema,16,449,122,3.680327869
Baazigar,anjali,8,12,45,0.266666667
Baazigar,chopra,30,776,236,3.288135593
Baazigar,shobha,9,96,71,1.352112676
Baazigar,priya,21,413.5,189,2.187830688
Baazigar,mother,3,30,19,1.578947368
Baazigar,karan,6,15,53,0.283018868
Baazigar,daughter,3,86.66666667,26,3.333333333
Badi Bahen,kiran,7,1017.866667,83,12.26345382
Badi Bahen,shyam,16,618,61,10.13114754
Badi Bahen,shyama,16,249.3333333,130,1.917948718
Bedardi,honey,3,139,42,3.30952381
Bhaji on the Beach,simi,14,5750.4,156,36.86153846
Bhaji on the Beach,ginder,2,54,55,0.981818182
Bhaji on the Beach,hashida,2,0,35,0
Bhookamp,satyajeet,1,0,36,0
Chandra Mukhi,chandra,3,92.5,30,3.083333333
Chooriyan,simran,3,504.5,41,12.30487805
Chor Aur Chaand,reema,18,409.4,140,2.924285714
Dalaal,woman,1,390.5,20,19.525
Damini  Lightning,damini,9,109,89,1.224719101
Damini  Lightning,girl,1,6.5,4,1.625
Damini  Lightning,gupta,2,71,23,3.086956522
Darr,kiran,28,2179.666667,250,8.718666667
Dil Ki Baazi,nirmala,3,0,17,0
Dil Ki Baazi,aarti,2,56.4047619,26,2.169413919
Dil Tera Aashiq,radha,2,209.5,42,4.988095238
Ek Hi Raasta,vikram,0,0,20,0
Gardish,bhalla,2,399,70,5.7
Gardish,vidya,5,0,62,0
Geetanjali,anjali,1,0,30,0
Geetanjali,geetanjali,13,0,11,0
Geetanjali,kaveri,2,0,24,0
Geetanjali,sister,2,66.5,11,6.045454545
Geetanjali,geeta,13,413,96,4.302083333
Gumrah,roshni,0,142,122,1.163934426
Hasti,shanti,6,0,52,0
Hasti,neena,10,42.58333333,58,0.734195402
Hum Hain Rahi Pyar Ke,vyjayanti,24,232.1666667,186,1.248207885
Hum Hain Rahi Pyar Ke,daughter,2,82,19,4.315789474
Hum Hain Rahi Pyar Ke,sister,1,44,10,4.4
Hum Hain Rahi Pyar Ke,maya,9,313.3333333,71,4.41314554
Insaniyat Ke Devta,nisha,3,32.33333333,47,0.687943262
Kabhi Haan Kabhi Naa,girl,4,315.5,48,6.572916667
Kabhi Haan Kabhi Naa,anna,19,511.6666667,183,2.795992714
Khal-Naaikaa,anuradha,4,122.5,50,2.45
Khal-Naaikaa,jaya,8,166.5,80,2.08125
Khalnayak,mother,5,268.6666667,68,3.950980392
King Uncle,suneeta,0,320.6666667,25,12.82666667
King Uncle,sister,0,163,59,2.762711864
Kohraa,rajeshwari,8,55,84,0.654761905
Kohraa,poonam,5,286,41,6.975609756
Kshatriya,bhavani,5,94.66666667,50,1.893333333
Kshatriya,divya,3,81.5,55,1.481818182
Kshatriya,suman,2,99.83333333,30,3.327777778
Kshatriya,maheshwari,6,175.9166667,49,3.590136054
Kshatriya,neelima,8,29,63,0.46031746
Maya Memsaab,maya,12,165,54,3.055555556
Muqabla,soni,1,139,38,3.657894737
Muqabla,kala,3,0,20,0
Papeeha,woman,0,0,0,0
Pehchaan,tina,7,477.8333333,73,6.5456621
Pehla Nasha,woman,2,67,11,6.090909091
Phir Teri Kahani Yaad Aayee,pooja,20,271,137,1.97810219
Phool,guddi,24,740,166,4.457831325
Phool Aur Angaar,sudha,7,37,46,0.804347826
Phool Aur Angaar,sweety,4,64,45,1.422222222
Phool Aur Angaar,arjun,4,34,49,0.693877551
Platform,mother,2,330,55,6
Platform,woman,0,0,0,0
Prateeksha,laxmi,11,334.5,97,3.448453608
Prateeksha,renu,1,9,6,1.5
Rang,a,4,0,177,0
Rang,joshi,5,138.1666667,76,1.817982456
Rang,indu,16,124,160,0.775
Rang,madhav,4,0,53,0
Rang,girl,0,0,0,0
Rang,kajal,57,1136.833333,440,2.583712121
Rang,mother,6,383,57,6.719298246
Rang,malhotra,3,46,23,2
Rang,pooja,44,2102,332,6.331325301
Rang,suchitra,8,97,111,0.873873874
Rang,singh,5,139,65,2.138461538
Rang,daughter,15,1015.916667,94,10.80762411
Rang,sister,4,548.8333333,25,21.95333333
Rudaali,mother,3,96.66666667,24,4.027777778
Rudaali,bhikni,7,264.5,88,3.005681818
Rudaali,shanichari,31,8865,271,32.71217712
Rudaali,mungri,2,51,14,3.642857143
Shatranj,mother,1,26.5,9,2.944444444
Sir,pooja,8,213.8333333,58,3.686781609
Sir,shobha,7,0,48,0
Tadipaar,namkeen,4,196,49,4
Tahqiqaat,mary,10,145,106,1.367924528
Mahakaal,woman,1,32,6,5.333333333
Mahakaal,anita,15,129.5,73,1.773972603
Waqt Hamara Hai,mamta,5,280.5,38,7.381578947
Zakhmo Ka Hisaab,bindiya,2,4,3,1.333333333
Aatank,suzy,2,0,14,0
Agni Sakshi,madhu,27,260.5,143,1.821678322
Agni Sakshi,shubangi,44,516.5,231,2.235930736
Aisi Bhi Kya Jaldi Hai,simran,17,576.5,217,2.656682028
Aisi Bhi Kya Jaldi Hai,daughter,4,32,13,2.461538462
Aisi Bhi Kya Jaldi Hai,nisha,4,432,78,5.538461538
Army,singh,2,217,15,14.46666667
Army,geeta,6,686,68,10.08823529
Army,arjun,6,29.5,55,0.536363636
Aur Ek Prem Kahani,mother,1,69.16666667,12,5.763888889
Aur Ek Prem Kahani,daughter,2,97,17,5.705882353
Bambai Ka Babu,kajol,1,228,17,13.41176471
Bambai Ka Babu,vikram,6,286,45,6.355555556
Bambai Ka Babu,neha,9,281.5,109,2.582568807
Bambai Ka Babu,daughter,2,7,6,1.166666667
Wazir,ruhana,0,99,49,2.020408163
Wazir,nina,0,555.1666667,48,11.56597222
Chalk n Duster,vidya,7,470.6666667,125,3.765333333
Chalk n Duster,jyoti,5,281,62,4.532258065
Chalk n Duster,kamini,4,341.8333333,54,6.330246914
Airlift,amrita,0,66.33333333,42,1.579365079
Bhishma,paro,4,101,32,3.15625
Kyaa Kool Hain Hum 3,karjatiya,3,16,45,0.355555556
Kyaa Kool Hain Hum 3,woman,1,119,12,9.916666667
Chaahat,reshma,0,36,105,0.342857143
Chaahat,pooja,0,25.16666667,67,0.375621891
Chaahat,girl,2,65.5,13,5.038461538
Saala Khadoos,luxmi,1,57,13,4.384615385
Saala Khadoos,woman,0,0,0,0
Saala Khadoos,lakshmi,3,623.3333333,57,10.93567251
Saala Khadoos,madhi,45,1067.666667,353,3.024551464
Saala Khadoos,sister,2,448,28,16
Sanam Teri Kasam,saru,0,3344.4,635,5.266771654
Sanam Teri Kasam,parthasaarthy,0,244.5,60,4.075
Sanam Teri Kasam,mother,0,756.2,26,29.08461538
Sanam Teri Kasam,saraswati,0,0,22,0
Sanam Teri Kasam,daughter,0,243.5,45,5.411111111
Ghayal Once Again,riya,2,45.5,27,1.685185185
Ghayal Once Again,daughter,7,156.3333333,53,2.949685535
Fitoor,noor,34,18998.16667,263,72.23637516
Fitoor,daughter,2,278.6666667,14,19.9047619
Sanam Re,shruti,10,0,82,0
Sanam Re,girl,3,730.5,45,16.23333333
Diljale,mother,3,161,33,4.878787879
Diljale,radhika,23,857.3333333,191,4.488656195
Diljale,shabnam,11,281.5,89,3.162921348
LoveShhuda,vandana,0,123,26,4.730769231
LoveShhuda,pooja,0,323.5,189,1.711640212
Neerja,neerja,28,3364,297,11.32659933
Neerja,daughter,1,97,18,5.388888889
Dushman Duniya Ka,reshma,4,116,33,3.515151515
Ek Anari Do Khiladi,priya,22,898.3333333,224,4.010416667
Ek Anari Do Khiladi,annapurnamma,3,246,34,7.235294118
Ek Anari Do Khiladi,tulasamma,3,68.33333333,31,2.204301075
Ek Anari Do Khiladi,girl,2,650,28,23.21428571
Ek Tha Raja,sunny,3,0,38,0
Love Shagun,girl,2,135.6666667,16,8.479166667
English Babu Desi Mem,girl,0,0,0,0
Jai Gangaajal,sunita,1,434.3333333,18,24.12962963
Jai Gangaajal,girl,3,2649.85,77,34.41363636
Fareb,suman,0,505.1666667,130,3.885897436
Fire,mother,3,63.66666667,52,1.224358974
Fire,woman,1,329,20,16.45
Fire,radha,33,438.3333333,270,1.62345679
Ghatak,malti,2,41,7,5.857142857
Ghatak,gauri,2,0,5,0
Kapoor & Sons,malik,1,14,8,1.75
Kapoor & Sons,sunita,6,127,100,1.27
Kapoor & Sons,tia,16,264.1666667,122,2.165300546
Rocky Handsome,naomi,18,135,79,1.708860759
Rocky Handsome,daughter,1,120,13,9.230769231
Rocky Handsome,anna,10,226.5,59,3.838983051
Halo,mother,2,127.6666667,24,5.319444444
Ki & Ka,mother,3,230,46,5
Ki & Ka,kia,21,196,327,0.599388379
Ki & Ka,woman,1,8,9,0.888888889
Ki & Ka,film,2,0,23,0
Ki & Ka,jaya,8,104,120,0.866666667
Love Games,woman,0,7,7,1
Love Games,ramona,0,164.1666667,70,2.345238095
Himmat,anju,0,187.8690476,57,3.295948204
Fan,neha,0,11,11,1
Fan,daughter,0,9,3,3
Nil Battey Sannata,mother,8,349.5,97,3.603092784
Nil Battey Sannata,chanda,17,454.9333333,256,1.777083333
Nil Battey Sannata,daughter,1,51,11,4.636363636
Laal Rang,poonam,5,13,12,1.083333333
Baaghi,khurana,0,65,68,0.955882353
Baaghi,sia,0,1033.833333,173,5.975915222
Jeet,kajal,0,27,32,0.84375
One Night Stand,simran,0,40.5,26,1.557692308
One Night Stand,celina,0,724.3333333,125,5.794666667
One Night Stand,one,0,761.6666667,80,9.520833333
One Night Stand,adhiraj,0,407,52,7.826923077
One Night Stand,ambar,0,1533.5,67,22.8880597
Traffic,dev,0,2.333333333,15,0.155555556
Khamoshi: The Musical,flavy,3,26,38,0.684210526
Khamoshi: The Musical,annie,28,452,203,2.226600985
1920 London,shivangi,28,1852.366667,297,6.236924804
1920 London,he,1,0,8,0
Azhar,meera,0,0,37,0
Azhar,naureen,0,112,42,2.666666667
Azhar,sangeeta,0,143,49,2.918367347
Khiladiyon Ka Khiladi,priya,5,46,18,2.555555556
Khiladiyon Ka Khiladi,maya,11,291.5,109,2.674311927
Krishna,mother,2,39.5,11,3.590909091
Krishna,rashmi,9,184.1904762,78,2.361416361
Krishna,sister,5,59.5,44,1.352272727
Maachis,veeran,18,389,171,2.274853801
Sarbjit,kaur,0,263,25,10.52
Sarbjit,dalbir,0,79,71,1.112676056
Sarbjit,daughter,0,97.5,16,6.09375
Phobia,mehak,0,548,210,2.60952381
Phobia,anusha,0,153,22,6.954545455
Mafia,daughter,3,507.5,63,8.055555556
Majhdhaar,radha,22,476.75,167,2.854790419
Majhdhaar,daughter,3,2448,92,26.60869565
Waiting,tara,0,696,381,1.826771654
Waiting,pankaja,0,6.5,43,0.151162791
Housefull 3,girl,0,0,0,0
Housefull 3,ganga,9,1083.844444,87,12.45798212
Housefull 3,jamuna,4,45.88571429,60,0.764761905
Housefull 3,bunty,11,74.16666667,118,0.628531073
Housefull 3,saraswati,5,188.1555556,67,2.808291874
Housefull 3,daughter,0,0,0,0
Mr. Bechara,woman,1,74.66666667,11,6.787878788
Mr. Bechara,anita,11,22,62,0.35483871
Mr. Bechara,asha,27,507.5,211,2.40521327
Do Lafzon Ki Kahani,jenny,0,1900.5,183,10.3852459
Do Lafzon Ki Kahani,girl,0,172.3333333,12,14.36111111
Do Lafzon Ki Kahani,daughter,0,15,4,3.75
Muqaddar,bharati,6,65,38,1.710526316
Muqaddar,pooja,3,45,17,2.647058824
Muqaddar,shiva,14,76,104,0.730769231
Te3n,daughter,1,18,6,3
Udta Punjab,preeti,1,0,35,0
Udta Punjab,preet,1,29,34,0.852941176
Udta Punjab,sahni,1,109,12,9.083333333
Udta Punjab,bauria,16,370,177,2.09039548
Papa Kehte Hai,sweety,16,127.5,104,1.225961538
Papa Kehte Hai,daughter,2,50,9,5.555555556
Raman Raghav 2.0,woman,2,180,25,7.2
Raman Raghav 2.0,girl,2,824,31,26.58064516
Junooniyat,girl,2,286,31,9.225806452
Junooniyat,jahan,37,590.6666667,226,2.613569322
Prem Granth,mother,2,186.95,43,4.347674419
Prem Granth,kajri,30,2030.05,267,7.603183521
Prem Granth,sister,1,225.45,32,7.0453125
Raja Hindustani,mother,2,113.5,16,7.09375
Raja Hindustani,sehgal,6,169,69,2.449275362
Raja Hindustani,aarti,16,187.6666667,189,0.992945326
Raja Hindustani,jai,1,65,14,4.642857143
Raja Hindustani,shalini,2,67,26,2.576923077
Raja Hindustani,daughter,3,136,26,5.230769231
Shorgul,girl,1,302.6666667,17,17.80392157
